sno,State,Year,Quarter,brands,Count,Percentage
5370,rajasthan,2021,1,Samsung,3430073,0.194216404
5371,rajasthan,2021,1,Oppo,2390404,0.135348626
5372,rajasthan,2021,1,Realme,987022,0.055886817
5373,rajasthan,2021,1,Apple,347215,0.019659887
5374,rajasthan,2021,1,Tecno,301891,0.017093568
5375,rajasthan,2021,1,Huawei,295928,0.016755933
5376,rajasthan,2021,1,OnePlus,208798,0.011822488
5377,rajasthan,2021,1,Gionee,189685,0.010740278
5378,rajasthan,2021,1,Others,1493064,0.084539752
5379,rajasthan,2021,2,Vivo,4603263,0.242519711
5380,rajasthan,2021,2,Xiaomi,4079016,0.214900122
5381,rajasthan,2021,2,Samsung,3591961,0.189239968
5382,rajasthan,2021,2,Oppo,2591657,0.136539647
5383,rajasthan,2021,2,Realme,1162747,0.061258517
5384,rajasthan,2021,2,Tecno,375642,0.019790438
5385,rajasthan,2021,2,Apple,373677,0.019686913
5386,rajasthan,2021,2,Huawei,291917,0.015379444
5387,rajasthan,2021,2,OnePlus,233039,0.012277498
5388,rajasthan,2021,2,Motorola,188248,0.009917715
5389,rajasthan,2021,2,Others,1489818,0.078490026
5390,rajasthan,2021,3,Vivo,5212563,0.254278002
5391,rajasthan,2021,3,Xiaomi,4289230,0.209236192
5392,rajasthan,2021,3,Samsung,3672997,0.179175261
5393,rajasthan,2021,3,Oppo,2855694,0.139305782
5394,rajasthan,2021,3,Realme,1363093,0.066494077
5395,rajasthan,2021,3,Tecno,456211,0.022254776
5396,rajasthan,2021,3,Apple,403105,0.019664172
5397,rajasthan,2021,3,Huawei,298651,0.014568722
5398,rajasthan,2021,3,OnePlus,283924,0.013850313
5399,rajasthan,2021,3,Motorola,186498,0.009097701
5400,rajasthan,2021,3,Others,1477499,0.072075003
5401,rajasthan,2021,4,Vivo,5751824,0.261717756
5402,rajasthan,2021,4,Xiaomi,4469665,0.203377345
5403,rajasthan,2021,4,Samsung,3782393,0.172105303
5404,rajasthan,2021,4,Oppo,3095179,0.140835899
5405,rajasthan,2021,4,Realme,1624796,0.073930976
5406,rajasthan,2021,4,Tecno,521804,0.023742968
5407,rajasthan,2021,4,Apple,462924,0.021063828
5408,rajasthan,2021,4,OnePlus,336937,0.015331205
5409,rajasthan,2021,4,Huawei,287470,0.013080373
5410,rajasthan,2021,4,Motorola,189233,0.008610423
5411,rajasthan,2021,4,Others,1454977,0.066203924
5412,rajasthan,2022,1,Vivo,6252325,0.267206428
5413,rajasthan,2022,1,Xiaomi,4620642,0.197472979
5414,rajasthan,2022,1,Samsung,3887688,0.166148629
5415,rajasthan,2022,1,Oppo,3333119,0.142447941
5416,rajasthan,2022,1,Realme,1857144,0.079369005
5417,rajasthan,2022,1,Tecno,613379,0.026214058
5418,rajasthan,2022,1,Apple,510886,0.021833802
5419,rajasthan,2022,1,OnePlus,385558,0.016477642
5420,rajasthan,2022,1,Huawei,284638,0.012164611
5421,rajasthan,2022,1,Motorola,189003,0.008077446
5422,rajasthan,2022,1,Others,1464475,0.062587459
5423,sikkim,2018,1,Samsung,5534,0.27599621
5424,sikkim,2018,1,Xiaomi,4679,0.233354945
5425,sikkim,2018,1,Vivo,2155,0.107475936
5426,sikkim,2018,1,Oppo,1825,0.091017904
5427,sikkim,2018,1,Apple,865,0.043139993
5428,sikkim,2018,1,Realme,815,0.040646352
5429,sikkim,2018,1,Lenovo,586,0.029225475
5430,sikkim,2018,1,Motorola,575,0.028676874
5431,sikkim,2018,1,OnePlus,528,0.026332851
5432,sikkim,2018,1,Asus,308,0.01536083
5433,sikkim,2018,1,Others,2181,0.10877263
5434,sikkim,2018,2,Samsung,7827,0.278570666
5435,sikkim,2018,2,Xiaomi,6559,0.233441293
5436,sikkim,2018,2,Vivo,3254,0.115813076
5437,sikkim,2018,2,Oppo,2531,0.090080792
5438,sikkim,2018,2,Apple,1120,0.039861907
5439,sikkim,2018,2,Realme,1110,0.039505997
5440,sikkim,2018,2,Motorola,773,0.027511834
5441,sikkim,2018,2,Lenovo,759,0.02701356
5442,sikkim,2018,2,OnePlus,690,0.024557782
5443,sikkim,2018,2,Micromax,424,0.015090579
5444,sikkim,2018,2,Others,3050,0.108552515
5445,sikkim,2018,3,Samsung,10790,0.286685974
5446,sikkim,2018,3,Xiaomi,8637,0.229481627
5447,sikkim,2018,3,Vivo,4649,0.123522066
5448,sikkim,2018,3,Oppo,3465,0.092063661
5449,sikkim,2018,3,Realme,1459,0.038765045
5450,sikkim,2018,3,Apple,1423,0.037808539
5451,sikkim,2018,3,Motorola,945,0.025108271
5452,sikkim,2018,3,Lenovo,886,0.023540665
5453,sikkim,2018,3,OnePlus,823,0.02186678
5454,sikkim,2018,3,Micromax,570,0.015144671
5455,sikkim,2018,3,Others,3990,0.1060127
5456,sikkim,2018,4,Samsung,14281,0.294223083
5457,sikkim,2018,4,Xiaomi,11024,0.227121019
5458,sikkim,2018,4,Vivo,6387,0.131587622
5459,sikkim,2018,4,Oppo,4507,0.092855083
5460,sikkim,2018,4,Realme,1848,0.038073262
5461,sikkim,2018,4,Apple,1799,0.037063744
5462,sikkim,2018,4,Motorola,1119,0.023054102
5463,sikkim,2018,4,Lenovo,1038,0.021385306
5464,sikkim,2018,4,OnePlus,969,0.01996374
5465,sikkim,2018,4,Huawei,689,0.014195064
5466,sikkim,2018,4,Others,4877,0.100477976
5467,sikkim,2019,1,Samsung,17397,0.29508447
5468,sikkim,2019,1,Xiaomi,13387,0.227067644
5469,sikkim,2019,1,Vivo,7997,0.135643531
5470,sikkim,2019,1,Oppo,5660,0.096003799
5471,sikkim,2019,1,Realme,2237,0.037943551
5472,sikkim,2019,1,Apple,2138,0.036264333
5473,sikkim,2019,1,Motorola,1274,0.021609336
5474,sikkim,2019,1,Lenovo,1168,0.019811385
5475,sikkim,2019,1,OnePlus,1088,0.018454441
5476,sikkim,2019,1,Huawei,849,0.01440057
5477,sikkim,2019,1,Others,5761,0.097716941
5478,sikkim,2019,2,Samsung,21576,0.303891604
5479,sikkim,2019,2,Xiaomi,16005,0.22542571
5480,sikkim,2019,2,Vivo,9656,0.136001916
5481,sikkim,2019,2,Oppo,6810,0.095916844
5482,sikkim,2019,2,Realme,2677,0.037704756
5483,sikkim,2019,2,Apple,2509,0.035338526
5484,sikkim,2019,2,Motorola,1473,0.020746771
5485,sikkim,2019,2,Lenovo,1289,0.018155185
5486,sikkim,2019,2,OnePlus,1220,0.017183341
5487,sikkim,2019,2,Huawei,1001,0.01409879
5488,sikkim,2019,2,Others,6783,0.095536557
5489,sikkim,2019,3,Samsung,25449,0.309869959
5490,sikkim,2019,3,Xiaomi,18366,0.223626534
5491,sikkim,2019,3,Vivo,11399,0.138795539
5492,sikkim,2019,3,Oppo,7934,0.096605299
5493,sikkim,2019,3,Realme,3080,0.037502435
5494,sikkim,2019,3,Apple,2833,0.034494935
5495,sikkim,2019,3,Motorola,1581,0.019250438
5496,sikkim,2019,3,OnePlus,1352,0.016462108
5497,sikkim,2019,3,Lenovo,1279,0.015573252
5498,sikkim,2019,3,Huawei,1126,0.013710306
5499,sikkim,2019,3,Others,7729,0.094109195
5500,sikkim,2019,4,Samsung,29310,0.315256206
5501,sikkim,2019,4,Xiaomi,20528,0.22079766
5502,sikkim,2019,4,Vivo,13224,0.142236372
5503,sikkim,2019,4,Oppo,9175,0.098685626
5504,sikkim,2019,4,Realme,3578,0.038484705
5505,sikkim,2019,4,Apple,3131,0.033676806
5506,sikkim,2019,4,Motorola,1676,0.018026933
5507,sikkim,2019,4,OnePlus,1458,0.015682141
5508,sikkim,2019,4,Lenovo,1347,0.014488233
5509,sikkim,2019,4,Huawei,1245,0.013391129
5510,sikkim,2019,4,Others,8300,0.08927419
5511,sikkim,2020,1,Samsung,33471,0.319895633
5512,sikkim,2020,1,Xiaomi,22619,0.216178762
5513,sikkim,2020,1,Vivo,15342,0.146629584
5514,sikkim,2020,1,Oppo,10442,0.099798339
5515,sikkim,2020,1,Realme,4166,0.039816116
5516,sikkim,2020,1,Apple,3439,0.032867888
5517,sikkim,2020,1,Motorola,1728,0.016515182
5518,sikkim,2020,1,OnePlus,1548,0.01479485
5519,sikkim,2020,1,Lenovo,1491,0.014250079
5520,sikkim,2020,1,HMD Global,1394,0.013323011
5521,sikkim,2020,1,Others,8991,0.085930556
5522,sikkim,2020,2,Samsung,38977,0.325022306
5523,sikkim,2020,2,Xiaomi,25245,0.210513588
5524,sikkim,2020,2,Vivo,18182,0.151616481
5525,sikkim,2020,2,Oppo,12295,0.10252583
5526,sikkim,2020,2,Realme,4814,0.040143094
5527,sikkim,2020,2,Apple,3701,0.030861984
5528,sikkim,2020,2,Motorola,1821,0.015184997
5529,sikkim,2020,2,HMD Global,1669,0.013917496
5530,sikkim,2020,2,OnePlus,1607,0.013400489
5531,sikkim,2020,2,Lenovo,1576,0.013141985
5532,sikkim,2020,2,Others,10034,0.083671751
5533,sikkim,2020,3,Samsung,44424,0.329620918
5534,sikkim,2020,3,Xiaomi,27830,0.206495366
5535,sikkim,2020,3,Vivo,21086,0.15645567
5536,sikkim,2020,3,Oppo,14009,0.103945152
5537,sikkim,2020,3,Realme,5459,0.040505146
5538,sikkim,2020,3,Apple,4035,0.029939231
5539,sikkim,2020,3,HMD Global,1906,0.014142299
5540,sikkim,2020,3,Motorola,1879,0.013941962
5541,sikkim,2020,3,OnePlus,1694,0.012569283
5542,sikkim,2020,3,Lenovo,1657,0.012294747
5543,sikkim,2020,3,Others,10794,0.080090226
5544,sikkim,2020,4,Samsung,49275,0.331722128
5545,sikkim,2020,4,Xiaomi,30296,0.203954411
5546,sikkim,2020,4,Vivo,23560,0.158607272
5547,sikkim,2020,4,Oppo,15658,0.105410555
5548,sikkim,2020,4,Realme,6245,0.042041698
5549,sikkim,2020,4,Apple,4413,0.029708569
5550,sikkim,2020,4,HMD Global,2070,0.013935359
5551,sikkim,2020,4,Motorola,1984,0.013356402
5552,sikkim,2020,4,OnePlus,1764,0.011875349
5553,sikkim,2020,4,Lenovo,1714,0.011538746
5554,sikkim,2020,4,Others,11564,0.077849512
5555,sikkim,2021,1,Samsung,52629,0.328493942
5556,sikkim,2021,1,Xiaomi,32524,0.20300475
5557,sikkim,2021,1,Vivo,26109,0.162964304
5558,sikkim,2021,1,Oppo,16921,0.105615649
5559,sikkim,2021,1,Realme,7053,0.044022645
5560,sikkim,2021,1,Apple,4803,0.029978841
5561,sikkim,2021,1,HMD Global,2163,0.013500777
5562,sikkim,2021,1,Motorola,2031,0.012676874
5563,sikkim,2021,1,OnePlus,1924,0.012009013
5564,sikkim,2021,1,Huawei,1738,0.010848059
5565,sikkim,2021,1,Others,12318,0.076885147
5566,sikkim,2021,2,Samsung,55452,0.322883428
5567,sikkim,2021,2,Xiaomi,34745,0.202311634
5568,sikkim,2021,2,Vivo,28736,0.167322697
5569,sikkim,2021,2,Oppo,18141,0.105630604
5570,sikkim,2021,2,Realme,8547,0.04976709
5571,sikkim,2021,2,Apple,5244,0.030534529
5572,sikkim,2021,2,HMD Global,2238,0.013031326
5573,sikkim,2021,2,OnePlus,2072,0.012064749
5574,sikkim,2021,2,Motorola,2043,0.011895889
5575,sikkim,2021,2,Tecno,1729,0.010067544
5576,sikkim,2021,2,Others,12793,0.074490509
5577,sikkim,2021,3,Samsung,57652,0.312150433
5578,sikkim,2021,3,Xiaomi,37473,0.20289345
5579,sikkim,2021,3,Vivo,32054,0.173552869
5580,sikkim,2021,3,Oppo,19674,0.106522716
5581,sikkim,2021,3,Realme,10359,0.05608767
5582,sikkim,2021,3,Apple,5768,0.031230204
5583,sikkim,2021,3,OnePlus,2450,0.013265256
5584,sikkim,2021,3,HMD Global,2212,0.011976631
5585,sikkim,2021,3,Tecno,2190,0.011857515
5586,sikkim,2021,3,Motorola,2041,0.011050771
5587,sikkim,2021,3,Others,12820,0.069412485
5588,sikkim,2021,4,Samsung,59868,0.30327192
5589,sikkim,2021,4,Xiaomi,39826,0.201745632
5590,sikkim,2021,4,Vivo,34807,0.176321002
5591,sikkim,2021,4,Oppo,20992,0.106338681
5592,sikkim,2021,4,Realme,12763,0.064653229
5593,sikkim,2021,4,Apple,6458,0.032714139
5594,sikkim,2021,4,OnePlus,2920,0.014791775
5595,sikkim,2021,4,Tecno,2588,0.013109971
5596,sikkim,2021,4,HMD Global,2358,0.011944865
5597,sikkim,2021,4,Motorola,2089,0.010582198
5598,sikkim,2021,4,Others,12738,0.064526587
5599,sikkim,2022,1,Samsung,61996,0.295759866
5600,sikkim,2022,1,Xiaomi,41866,0.19972712
5601,sikkim,2022,1,Vivo,37402,0.178431036
5602,sikkim,2022,1,Oppo,22501,0.107343905
5603,sikkim,2022,1,Realme,14771,0.070466949
5604,sikkim,2022,1,Apple,7058,0.033671094
5605,sikkim,2022,1,OnePlus,3294,0.015714449
5606,sikkim,2022,1,Tecno,3147,0.015013167
5607,sikkim,2022,1,HMD Global,2316,0.011048775
5608,sikkim,2022,1,Motorola,2125,0.010137585
5609,sikkim,2022,1,Others,13140,0.062686054
5610,tamil-nadu,2018,1,Xiaomi,503469,0.239205627
5611,tamil-nadu,2018,1,Samsung,408997,0.194320571
5612,tamil-nadu,2018,1,Vivo,256682,0.121953444
5613,tamil-nadu,2018,1,Oppo,160460,0.076236938
5614,tamil-nadu,2018,1,Motorola,100336,0.047671129
5615,tamil-nadu,2018,1,OnePlus,93643,0.044491185
5616,tamil-nadu,2018,1,Apple,93282,0.044319669
5617,tamil-nadu,2018,1,Lenovo,92559,0.043976161
5618,tamil-nadu,2018,1,Realme,82612,0.039250193
5619,tamil-nadu,2018,1,Huawei,59799,0.028411396
5620,tamil-nadu,2018,1,Others,252915,0.120163687
5621,tamil-nadu,2018,2,Xiaomi,723469,0.241475403
5622,tamil-nadu,2018,2,Samsung,574902,0.191887547
5623,tamil-nadu,2018,2,Vivo,390299,0.130271799
5624,tamil-nadu,2018,2,Oppo,240094,0.080137221
5625,tamil-nadu,2018,2,Motorola,139685,0.046623272
5626,tamil-nadu,2018,2,Lenovo,127831,0.04266671
5627,tamil-nadu,2018,2,Apple,123693,0.041285552
5628,tamil-nadu,2018,2,OnePlus,119948,0.040035567
5629,tamil-nadu,2018,2,Realme,116217,0.038790255
5630,tamil-nadu,2018,2,Huawei,86507,0.028873819
5631,tamil-nadu,2018,2,Others,353391,0.117952855
5632,tamil-nadu,2018,3,Xiaomi,948490,0.243191527
5633,tamil-nadu,2018,3,Samsung,739663,0.189648572
5634,tamil-nadu,2018,3,Vivo,545491,0.13986314
5635,tamil-nadu,2018,3,Oppo,327387,0.083941575
5636,tamil-nadu,2018,3,Motorola,177191,0.045431528
5637,tamil-nadu,2018,3,Lenovo,153372,0.039324369
5638,tamil-nadu,2018,3,Apple,150205,0.038512355
5639,tamil-nadu,2018,3,Realme,149904,0.038435179
5640,tamil-nadu,2018,3,OnePlus,145542,0.037316768
5641,tamil-nadu,2018,3,Huawei,118152,0.03029401
5642,tamil-nadu,2018,3,Others,444780,0.114040978
5643,tamil-nadu,2018,4,Xiaomi,1270630,0.244357656
5644,tamil-nadu,2018,4,Samsung,978019,0.18808499
5645,tamil-nadu,2018,4,Vivo,776632,0.149355812
5646,tamil-nadu,2018,4,Oppo,457237,0.087932255
5647,tamil-nadu,2018,4,Motorola,228639,0.04397007
5648,tamil-nadu,2018,4,Realme,198871,0.03824532
5649,tamil-nadu,2018,4,Lenovo,194451,0.0373953
5650,tamil-nadu,2018,4,Apple,191032,0.036737785
5651,tamil-nadu,2018,4,OnePlus,180637,0.0347387
5652,tamil-nadu,2018,4,Huawei,164880,0.031708436
5653,tamil-nadu,2018,4,Others,558850,0.107473675
5654,tamil-nadu,2019,1,Xiaomi,1539941,0.244578604
5655,tamil-nadu,2019,1,Samsung,1181910,0.187714918
5656,tamil-nadu,2019,1,Vivo,982792,0.156090328
5657,tamil-nadu,2019,1,Oppo,574119,0.091183509
5658,tamil-nadu,2019,1,Motorola,263727,0.041886008
5659,tamil-nadu,2019,1,Realme,239102,0.037974983
5660,tamil-nadu,2019,1,Apple,223033,0.035422851
5661,tamil-nadu,2019,1,Lenovo,220455,0.035013404
5662,tamil-nadu,2019,1,OnePlus,209025,0.033198053
5663,tamil-nadu,2019,1,Huawei,206764,0.032838953
5664,tamil-nadu,2019,1,Others,655435,0.104098389
5665,tamil-nadu,2019,2,Xiaomi,1811254,0.243788603
5666,tamil-nadu,2019,2,Samsung,1396893,0.188017028
5667,tamil-nadu,2019,2,Vivo,1196063,0.160985995
5668,tamil-nadu,2019,2,Oppo,697196,0.093840201
5669,tamil-nadu,2019,2,Motorola,303963,0.040912382
5670,tamil-nadu,2019,2,Realme,281300,0.037862019
5671,tamil-nadu,2019,2,Apple,254300,0.034227912
5672,tamil-nadu,2019,2,Lenovo,251562,0.033859386
5673,tamil-nadu,2019,2,Huawei,248271,0.033416429
5674,tamil-nadu,2019,2,OnePlus,232848,0.031340546
5675,tamil-nadu,2019,2,Others,755959,0.1017495
5676,tamil-nadu,2019,3,Xiaomi,2046907,0.242845779
5677,tamil-nadu,2019,3,Samsung,1578951,0.187327312
5678,tamil-nadu,2019,3,Vivo,1404873,0.166674635
5679,tamil-nadu,2019,3,Oppo,809503,0.096039726
5680,tamil-nadu,2019,3,Motorola,331659,0.039348142
5681,tamil-nadu,2019,3,Realme,325676,0.038638317
5682,tamil-nadu,2019,3,Huawei,287625,0.034123933
5683,tamil-nadu,2019,3,Apple,280108,0.033232113
5684,tamil-nadu,2019,3,Lenovo,263109,0.031215346
5685,tamil-nadu,2019,3,OnePlus,253980,0.030132278
5686,tamil-nadu,2019,3,Others,846444,0.100422419
5687,tamil-nadu,2019,4,Xiaomi,2321854,0.241344596
5688,tamil-nadu,2019,4,Samsung,1803401,0.187454115
5689,tamil-nadu,2019,4,Vivo,1661144,0.172667243
5690,tamil-nadu,2019,4,Oppo,954430,0.099208014
5691,tamil-nadu,2019,4,Realme,385827,0.040104701
5692,tamil-nadu,2019,4,Motorola,364512,0.037889119
5693,tamil-nadu,2019,4,Huawei,329271,0.034226001
5694,tamil-nadu,2019,4,Apple,306135,0.031821134
5695,tamil-nadu,2019,4,Lenovo,283182,0.02943529
5696,tamil-nadu,2019,4,OnePlus,275013,0.028586165
5697,tamil-nadu,2019,4,Others,935724,0.097263623
5698,tamil-nadu,2020,1,Xiaomi,2602334,0.239353009
5699,tamil-nadu,2020,1,Samsung,2037120,0.187366726
5700,tamil-nadu,2020,1,Vivo,1937792,0.178230906
5701,tamil-nadu,2020,1,Oppo,1109430,0.102041248
5702,tamil-nadu,2020,1,Realme,450799,0.041462817
5703,tamil-nadu,2020,1,Motorola,395956,0.036418561
5704,tamil-nadu,2020,1,Huawei,370773,0.034102323
5705,tamil-nadu,2020,1,Apple,333073,0.030634817
5706,tamil-nadu,2020,1,Lenovo,308388,0.028364382
5707,tamil-nadu,2020,1,OnePlus,293970,0.027038268
5708,tamil-nadu,2020,1,Others,1032733,0.094986943
5709,tamil-nadu,2020,2,Xiaomi,2891155,0.237939751
5710,tamil-nadu,2020,2,Samsung,2285005,0.18805409
5711,tamil-nadu,2020,2,Vivo,2216953,0.182453464
5712,tamil-nadu,2020,2,Oppo,1270624,0.104571342
5713,tamil-nadu,2020,2,Realme,512202,0.042153816
5714,tamil-nadu,2020,2,Motorola,430995,0.035470545
5715,tamil-nadu,2020,2,Huawei,410511,0.033784728
5716,tamil-nadu,2020,2,Apple,352063,0.028974504
5717,tamil-nadu,2020,2,Lenovo,331665,0.027295765
5718,tamil-nadu,2020,2,OnePlus,305910,0.025176149
5719,tamil-nadu,2020,2,Others,1143703,0.094125845
5720,tamil-nadu,2020,3,Xiaomi,3217633,0.235837179
5721,tamil-nadu,2020,3,Vivo,2577603,0.188926028
5722,tamil-nadu,2020,3,Samsung,2574986,0.188734214
5723,tamil-nadu,2020,3,Oppo,1456520,0.106755981
5724,tamil-nadu,2020,3,Realme,592254,0.043409398
5725,tamil-nadu,2020,3,Motorola,466225,0.034172073
5726,tamil-nadu,2020,3,Huawei,452345,0.033154735
5727,tamil-nadu,2020,3,Apple,378323,0.027729275
5728,tamil-nadu,2020,3,Lenovo,357461,0.026200189
5729,tamil-nadu,2020,3,OnePlus,324336,0.023772285
5730,tamil-nadu,2020,3,Others,1245765,0.091308643
5731,tamil-nadu,2020,4,Xiaomi,3595631,0.234127356
5732,tamil-nadu,2020,4,Vivo,2971084,0.193460352
5733,tamil-nadu,2020,4,Samsung,2918795,0.190055586
5734,tamil-nadu,2020,4,Oppo,1665487,0.108447187
5735,tamil-nadu,2020,4,Realme,690401,0.044955047
5736,tamil-nadu,2020,4,Motorola,503120,0.032760357
5737,tamil-nadu,2020,4,Huawei,497653,0.032404377
5738,tamil-nadu,2020,4,Apple,417632,0.027193857
5739,tamil-nadu,2020,4,Lenovo,385136,0.0250779
5740,tamil-nadu,2020,4,OnePlus,347722,0.022641709
5741,tamil-nadu,2020,4,Others,1364925,0.088876273
5742,tamil-nadu,2021,1,Xiaomi,3887022,0.233698888
5743,tamil-nadu,2021,1,Vivo,3309321,0.198965851
5744,tamil-nadu,2021,1,Samsung,3143951,0.189023333
5745,tamil-nadu,2021,1,Oppo,1825392,0.109747792
5746,tamil-nadu,2021,1,Realme,782154,0.047025337
5747,tamil-nadu,2021,1,Huawei,522223,0.031397542
5748,tamil-nadu,2021,1,Motorola,518191,0.031155126
5749,tamil-nadu,2021,1,Apple,449432,0.027021138
5750,tamil-nadu,2021,1,Lenovo,389630,0.023425671
5751,tamil-nadu,2021,1,OnePlus,369966,0.022243415
5752,tamil-nadu,2021,1,Others,1435326,0.086295907
5753,tamil-nadu,2021,2,Xiaomi,4159447,0.233617186
5754,tamil-nadu,2021,2,Vivo,3648711,0.204931472
5755,tamil-nadu,2021,2,Samsung,3335419,0.187335288
5756,tamil-nadu,2021,2,Oppo,1982731,0.111360966
5757,tamil-nadu,2021,2,Realme,924040,0.051899117
5758,tamil-nadu,2021,2,Huawei,515007,0.028925597
5759,tamil-nadu,2021,2,Motorola,513680,0.028851065
5760,tamil-nadu,2021,2,Apple,481336,0.02703445
5761,tamil-nadu,2021,2,OnePlus,400480,0.022493137
5762,tamil-nadu,2021,2,Lenovo,375748,0.021104053
5763,tamil-nadu,2021,2,Others,1467943,0.08244767
5764,tamil-nadu,2021,3,Xiaomi,4464525,0.233409437
5765,tamil-nadu,2021,3,Vivo,4059800,0.212250045
5766,tamil-nadu,2021,3,Samsung,3487967,0.182354094
5767,tamil-nadu,2021,3,Oppo,2182951,0.114126668
5768,tamil-nadu,2021,3,Realme,1086229,0.056789042
5769,tamil-nadu,2021,3,Apple,516731,0.027015168
5770,tamil-nadu,2021,3,Huawei,514394,0.026892987
5771,tamil-nadu,2021,3,Motorola,504404,0.026370701
5772,tamil-nadu,2021,3,OnePlus,454175,0.023744683
5773,tamil-nadu,2021,3,Lenovo,358008,0.018716985
5774,tamil-nadu,2021,3,Others,1498256,0.07833019
5775,tamil-nadu,2021,4,Xiaomi,4737458,0.231851665
5776,tamil-nadu,2021,4,Vivo,4457962,0.218173103
5777,tamil-nadu,2021,4,Samsung,3636646,0.177977817
5778,tamil-nadu,2021,4,Oppo,2390692,0.117000704
5779,tamil-nadu,2021,4,Realme,1288203,0.063044783
5780,tamil-nadu,2021,4,Apple,575168,0.028148779
5781,tamil-nadu,2021,4,OnePlus,507178,0.024821342
5782,tamil-nadu,2021,4,Motorola,501002,0.024519088
5783,tamil-nadu,2021,4,Huawei,493892,0.024171124
5784,tamil-nadu,2021,4,Lenovo,336045,0.016446076
5785,tamil-nadu,2021,4,Others,1508896,0.07384552
5786,tamil-nadu,2022,1,Xiaomi,4978558,0.229775853
5787,tamil-nadu,2022,1,Vivo,4823657,0.222626693
5788,tamil-nadu,2022,1,Samsung,3775700,0.174260235
5789,tamil-nadu,2022,1,Oppo,2599406,0.119970628
5790,tamil-nadu,2022,1,Realme,1468106,0.067757633
5791,tamil-nadu,2022,1,Apple,624113,0.028804746
5792,tamil-nadu,2022,1,OnePlus,549762,0.025373217
5793,tamil-nadu,2022,1,Motorola,495397,0.022864104
5794,tamil-nadu,2022,1,Huawei,485896,0.022425604
5795,tamil-nadu,2022,1,Lenovo,331152,0.015283689
5796,tamil-nadu,2022,1,Others,1535273,0.070857598
5797,telangana,2018,1,Xiaomi,853570,0.25744369
5798,telangana,2018,1,Samsung,678688,0.204697849
5799,telangana,2018,1,Vivo,417290,0.125858075
5800,telangana,2018,1,Oppo,277450,0.083681188
5801,telangana,2018,1,Apple,182270,0.054974122
5802,telangana,2018,1,Realme,177539,0.053547214
5803,telangana,2018,1,OnePlus,158075,0.047676712
5804,telangana,2018,1,Motorola,139364,0.042033322
5805,telangana,2018,1,Lenovo,82558,0.024900168
5806,telangana,2018,1,Huawei,73584,0.022193536
5807,telangana,2018,1,Others,275172,0.082994125
5808,telangana,2018,2,Xiaomi,1108404,0.260181709
5809,telangana,2018,2,Samsung,871232,0.204509033
5810,telangana,2018,2,Vivo,561687,0.131847849
5811,telangana,2018,2,Oppo,365785,0.085862706
5812,telangana,2018,2,Apple,224531,0.052705385
5813,telangana,2018,2,Realme,222301,0.052181925
5814,telangana,2018,2,OnePlus,189797,0.044552084
5815,telangana,2018,2,Motorola,175188,0.041122834
5816,telangana,2018,2,Lenovo,101575,0.023843253
5817,telangana,2018,2,Huawei,95658,0.022454323
5818,telangana,2018,2,Others,343957,0.0807389
5819,telangana,2018,3,Xiaomi,1348603,0.262450664
5820,telangana,2018,3,Samsung,1041937,0.202770613
5821,telangana,2018,3,Vivo,716573,0.139451758
5822,telangana,2018,3,Oppo,453686,0.088291508
5823,telangana,2018,3,Realme,269111,0.052371499
5824,telangana,2018,3,Apple,260670,0.050728802
5825,telangana,2018,3,OnePlus,219364,0.042690271
5826,telangana,2018,3,Motorola,202270,0.03936362
5827,telangana,2018,3,Huawei,119275,0.023212022
5828,telangana,2018,3,Lenovo,111557,0.021710028
5829,telangana,2018,3,Others,395455,0.076959214
5830,telangana,2018,4,Xiaomi,1714433,0.262560074
5831,telangana,2018,4,Samsung,1327932,0.20336865
5832,telangana,2018,4,Vivo,960056,0.147029586
5833,telangana,2018,4,Oppo,598550,0.091666068
5834,telangana,2018,4,Realme,334552,0.051235597
5835,telangana,2018,4,Apple,322702,0.049420806
5836,telangana,2018,4,OnePlus,263159,0.040301981
5837,telangana,2018,4,Motorola,244632,0.037464629
5838,telangana,2018,4,Huawei,155797,0.023859825
5839,telangana,2018,4,Lenovo,133090,0.020382319
5840,telangana,2018,4,Others,474776,0.072710466
5841,telangana,2019,1,Xiaomi,2087604,0.262149013
5842,telangana,2019,1,Samsung,1634479,0.205248244
5843,telangana,2019,1,Vivo,1219194,0.1530992
5844,telangana,2019,1,Oppo,755440,0.094863705
5845,telangana,2019,1,Realme,397059,0.04986033
5846,telangana,2019,1,Apple,378217,0.047494263
5847,telangana,2019,1,OnePlus,299912,0.037661182
5848,telangana,2019,1,Motorola,283123,0.035552918
5849,telangana,2019,1,Huawei,194436,0.024416127
5850,telangana,2019,1,Lenovo,152688,0.01917366
5851,telangana,2019,1,Others,561273,0.070481357
5852,telangana,2019,2,Xiaomi,2369395,0.261927169
5853,telangana,2019,2,Samsung,1863266,0.205976626
5854,telangana,2019,2,Vivo,1423728,0.157387453
5855,telangana,2019,2,Oppo,875408,0.096772863
5856,telangana,2019,2,Realme,450187,0.049766378
5857,telangana,2019,2,Apple,419514,0.0463756
5858,telangana,2019,2,OnePlus,325344,0.035965482
5859,telangana,2019,2,Motorola,310478,0.034322105
5860,telangana,2019,2,Huawei,221025,0.024433432
5861,telangana,2019,2,Lenovo,167039,0.018465495
5862,telangana,2019,2,Others,620623,0.068607398
5863,telangana,2019,3,Xiaomi,2642719,0.26190021
